"Timestamp (S)","Arc Main Current (A)","Arc Main Voltage (V)","Arc Main Energy (J)"
"0.717","0.084906","3.004","0.08235157"
"0.71725","0.084906","","0.08241532"
"0.7175","0.084906","","0.08247906"
"0.71775","0.084906","","0.0825428"
"0.718","0.084906","3.003","0.08260655"
"0.71825","0.0851925","","0.08267053"
"0.7185","0.085479","","0.08273472"
"0.71875","0.0857655","","0.08279913"
"0.719","0.086052","3.004","0.08286376"
"0.71925","0.0857655","","0.08292814"
"0.7195","0.085479","","0.08299232"
"0.71975","0.0851925","","0.08305628"
"0.72","0.084906","3.003","0.08312002"
"0.72025","0.084906","","0.08318378"
"0.7205","0.084906","","0.08324755"
"0.72075","0.084906","","0.08331131"
"0.721","0.084906","3.004","0.08337508"
"0.72125","0.084906","","0.08343884"
"0.7215","0.084906","","0.08350261"
"0.72175","0.084906","","0.08356637"
"0.722","0.084906","3.004","0.08363013"
"0.72225","0.08498775","","0.08369396"
"0.7225","0.0850695","","0.08375785"
"0.72275","0.08515125","","0.0838218"
"0.723","0.085233","3.004","0.08388581"
"0.72325","0.085315","","0.08394988"
"0.7235","0.085397","","0.08401401"
"0.72375","0.085479","","0.08407821"
"0.724","0.085561","3.004","0.08414246"
"0.72425","0.08539725","","0.0842066"
"0.7245","0.0852335","","0.08427061"
"0.72475","0.08506975","","0.08433449"
"0.725","0.084906","3.004","0.08439826"
"0.72525","0.0848855","","0.08446201"
"0.7255","0.084865","","0.08452574"
"0.72575","0.0848445","","0.08458946"
"0.726","0.084824","3.004","0.08465316"
"0.72625","0.0848445","","0.08471686"
"0.7265","0.084865","","0.08478057"
"0.72675","0.0848855","","0.0848443"
"0.727","0.084906","3.003","0.08490804"
"0.72725","0.0852335","","0.08497203"
"0.7275","0.085561","","0.08503627"
"0.72775","0.0858885","","0.08510075"
"0.728","0.086216","3.003","0.08516547"
"0.72825","0.085868","","0.08522996"
"0.7285","0.08552","","0.08529419"
"0.72875","0.085172","","0.08535815"
"0.729","0.084824","3.004","0.08542185"
"0.72925","0.084824","","0.08548556"
"0.7295","0.084824","","0.08554926"
"0.72975","0.084824","","0.08561296"
"0.73","0.084824","3.004","0.08567666"
"0.73025","0.084824","","0.08574035"
"0.7305","0.084824","","0.08580403"
"0.73075","0.084824","","0.08586771"
"0.731","0.084824","3.003","0.08593139"
"0.73125","0.084865","","0.0859951"
"0.7315","0.084906","","0.08605885"
"0.73175","0.084947","","0.08612262"
"0.732","0.084988","3.003","0.08618642"
"0.73225","0.084947","","0.08625022"
"0.7325","0.084906","","0.08631398"
"0.73275","0.084865","","0.08637772"
"0.733","0.084824","3.004","0.08644142"
"0.73325","0.08519225","","0.08650538"
"0.7335","0.0855605","","0.08656961"
"0.73375","0.08592875","","0.08663412"
"0.734","0.086297","3.003","0.08669891"
"0.73425","0.08594925","","0.08676346"
"0.7345","0.0856015","","0.08682775"
"0.73475","0.08525375","","0.08689177"
"0.735","0.084906","3.004","0.08695554"
"0.73525","0.0848855","","0.08701929"
"0.7355","0.084865","","0.08708302"
"0.73575","0.0848445","","0.08714674"
"0.736","0.084824","3.004","0.08721044"
"0.73625","0.084824","","0.08727414"
"0.7365","0.084824","","0.08733785"
"0.73675","0.084824","","0.08740155"
"0.737","0.084824","3.004","0.08746525"
"0.73725","0.0851515","","0.0875292"
"0.7375","0.085479","","0.08759339"
"0.73775","0.0858065","","0.08765784"
"0.738","0.086134","3.004","0.08772252"
"0.73825","0.0858065","","0.08778696"
"0.7385","0.085479","","0.08785116"
"0.73875","0.0851515","","0.08791511"
"0.739","0.084824","3.004","0.08797881"
"0.73925","0.0848035","","0.0880425"
"0.7395","0.084783","","0.08810617"
"0.73975","0.0847625","","0.08816983"
"0.74","0.084742","3.004","0.08823347"
"0.74025","0.0847625","","0.0882971"
"0.7405","0.084783","","0.08836075"
"0.74075","0.0848035","","0.08842442"
"0.741","0.084824","3.003","0.0884881"
"0.74125","0.084824","","0.0885518"
"0.7415","0.084824","","0.08861551"
"0.74175","0.084824","","0.08867921"
"0.742","0.084824","3.004","0.08874291"
"0.74225","0.084824","","0.08880661"
"0.7425","0.084824","","0.08887032"
"0.74275","0.084824","","0.08893402"
"0.743","0.084824","3.004","0.08899772"
"0.74325","0.0851515","","0.08906165"
"0.7435","0.085479","","0.08912582"
"0.74375","0.0858065","","0.08919024"
"0.744","0.086134","3.003","0.08925491"
"0.74425","0.085786","","0.08931933"
"0.7445","0.085438","","0.0893835"
"0.74475","0.08509","","0.0894474"
"0.745","0.084742","3.004","0.08951104"
"0.74525","0.084783","","0.08957471"
"0.7455","0.084824","","0.08963842"
"0.74575","0.084865","","0.08970215"
"0.746","0.084906","3.004","0.08976591"
"0.74625","0.0848855","","0.08982966"
"0.7465","0.084865","","0.0898934"
"0.74675","0.0848445","","0.08995711"
"0.747","0.084824","3.004","0.09002082"
"0.74725","0.08494675","","0.09008461"
"0.7475","0.0850695","","0.0901485"
"0.74775","0.08519225","","0.09021248"
"0.748","0.085315","3.004","0.09027655"
"0.74825","0.0853765","","0.09034067"
"0.7485","0.085438","","0.09040483"
"0.74875","0.0854995","","0.09046904"
"0.749","0.085561","3.004","0.0905333"
"0.74925","0.08537675","","0.09059742"
"0.7495","0.0851925","","0.0906614"
"0.74975","0.08500825","","0.09072524"
"0.75","0.084824","3.004","0.09078894"
"0.75025","0.084824","","0.09085264"
"0.7505","0.084824","","0.09091635"
"0.75075","0.084824","","0.09098005"
"0.751","0.084824","3.004","0.09104375"
"0.75125","0.0848035","","0.09110744"
"0.7515","0.084783","","0.09117111"
"0.75175","0.0847625","","0.09123477"
"0.752","0.084742","3.004","0.09129841"
"0.75225","0.0851105","","0.09136233"
"0.7525","0.085479","","0.09142652"
"0.75275","0.0858475","","0.09149099"
"0.753","0.086216","3.004","0.09155574"
"0.75325","0.0858475","","0.09162021"
"0.7535","0.085479","","0.09168441"
"0.75375","0.0851105","","0.09174833"
"0.754","0.084742","3.004","0.09181197"
"0.75425","0.084783","","0.09187564"
"0.7545","0.084824","","0.09193934"
"0.75475","0.084865","","0.09200308"
"0.755","0.084906","3.004","0.09206684"
"0.75525","0.084906","","0.0921306"
"0.7555","0.084906","","0.09219437"
"0.75575","0.084906","","0.09225813"
"0.756","0.084906","3.004","0.0923219"
"0.75625","0.0848855","","0.09238565"
"0.7565","0.084865","","0.09244938"
"0.75675","0.0848445","","0.0925131"
"0.757","0.084824","3.004","0.0925768"
"0.75725","0.084824","","0.0926405"
"0.7575","0.084824","","0.09270421"
"0.75775","0.084824","","0.09276791"
"0.758","0.084824","3.004","0.09283161"
"0.75825","0.085172","","0.09289558"
"0.7585","0.08552","","0.0929598"
"0.75875","0.085868","","0.09302429"
"0.759","0.086216","3.004","0.09308904"
"0.75925","0.0858885","","0.09315354"
"0.7595","0.085561","","0.0932178"
"0.75975","0.0852335","","0.09328181"
"0.76","0.084906","3.004","0.09334557"
"0.76025","0.0848855","","0.09340932"
"0.7605","0.084865","","0.09347305"
"0.76075","0.0848445","","0.09353677"
"0.761","0.084824","3.004","0.09360047"
"0.76125","0.084824","","0.09366418"
"0.7615","0.084824","","0.09372788"
"0.76175","0.084824","","0.09379158"
"0.762","0.084824","3.004","0.09385529"
"0.76225","0.085172","","0.09391925"
"0.7625","0.08552","","0.09398348"
"0.76275","0.085868","","0.09404796"
"0.763","0.086216","3.004","0.09411271"
"0.76325","0.085868","","0.0941772"
"0.7635","0.08552","","0.09424142"
"0.76375","0.085172","","0.09430539"
"0.764","0.084824","3.004","0.09436909"
"0.76425","0.0848445","","0.09443281"
"0.7645","0.084865","","0.09449654"
"0.76475","0.0848855","","0.09456029"
"0.765","0.084906","3.004","0.09462406"
"0.76525","0.0848855","","0.0946878"
"0.7655","0.084865","","0.09475154"
"0.76575","0.0848445","","0.09481526"
"0.766","0.084824","3.004","0.09487896"
"0.76625","0.084824","","0.09494266"
"0.7665","0.084824","","0.09500636"
"0.76675","0.084824","","0.09507007"
"0.767","0.084824","3.004","0.09513377"
"0.76725","0.084824","","0.09519747"
"0.7675","0.084824","","0.09526118"
"0.76775","0.084824","","0.09532488"
"0.768","0.084824","3.004","0.09538858"
"0.76825","0.085131","","0.09545251"
"0.7685","0.085438","","0.09551668"
"0.76875","0.085745","","0.09558107"
"0.769","0.086052","3.004","0.0956457"
"0.76925","0.085745","","0.09571009"
"0.7695","0.085438","","0.09577426"
"0.76975","0.085131","","0.09583819"
"0.77","0.084824","3.004","0.09590189"
"0.77025","0.0848445","","0.09596561"
"0.7705","0.084865","","0.09602934"
"0.77075","0.0848855","","0.09609309"
"0.771","0.084906","3.004","0.09615686"
"0.77125","0.0848855","","0.09622061"
"0.7715","0.084865","","0.09628434"
"0.77175","0.0848445","","0.09634806"
"0.772","0.084824","3.004","0.09641176"
"0.77225","0.08492625","","0.09647554"
"0.7725","0.0850285","","0.0965394"
"0.77275","0.08513075","","0.09660333"
"0.773","0.085233","3.004","0.09666734"
"0.77325","0.0853355","","0.09673143"
"0.7735","0.085438","","0.09679559"
"0.77375","0.0855405","","0.09685983"
"0.774","0.085643","3.004","0.09692415"
"0.77425","0.08547925","","0.09698835"
"0.7745","0.0853155","","0.09705242"
"0.77475","0.08515175","","0.09711637"
"0.775","0.084988","3.004","0.09718019"
"0.77525","0.084947","","0.09724397"
"0.7755","0.084906","","0.09730771"
"0.77575","0.084865","","0.09737142"
"0.776","0.084824","3.003","0.0974351"
"0.77625","0.0848035","","0.09749879"
"0.7765","0.084783","","0.09756246"
"0.77675","0.0847625","","0.09762612"
"0.777","0.084742","3.004","0.09768976"
"0.77725","0.0851105","","0.09775366"
"0.7775","0.085479","","0.09781783"
"0.77775","0.0858475","","0.09788228"
"0.778","0.086216","3.003","0.09794701"
"0.77825","0.0858885","","0.09801151"
"0.7785","0.085561","","0.09807577"
"0.77875","0.0852335","","0.09813978"
"0.779","0.084906","3.004","0.09820354"
"0.77925","0.0848855","","0.09826727"
"0.7795","0.084865","","0.09833098"
"0.77975","0.0848445","","0.09839468"
"0.78","0.084824","3.003","0.09845836"
"0.78025","0.084824","","0.09852206"
"0.7805","0.084824","","0.09858577"
"0.78075","0.084824","","0.09864947"
"0.781","0.084824","3.004","0.09871317"
"0.78125","0.0848445","","0.09877689"
"0.7815","0.084865","","0.09884062"
"0.78175","0.0848855","","0.09890437"
"0.782","0.084906","3.004","0.09896814"
"0.78225","0.084906","","0.09903188"
"0.7825","0.084906","","0.09909562"
"0.78275","0.084906","","0.09915937"
"0.783","0.084906","3.003","0.09922311"
"0.78325","0.08525375","","0.09928711"
"0.7835","0.0856015","","0.09935138"
"0.78375","0.08594925","","0.09941591"
"0.784","0.086297","3.003","0.09948069"
"0.78425","0.08592875","","0.09954523"
"0.7845","0.0855605","","0.09960948"
"0.78475","0.08519225","","0.09967346"
"0.785","0.084824","3.004","0.09973716"
"0.78525","0.084824","","0.09980087"
"0.7855","0.084824","","0.09986457"
"0.78575","0.084824","","0.09992827"
"0.786","0.084824","3.004","0.09999197"
"0.78625","0.084824","","0.1000557"
"0.7865","0.084824","","0.1001193"
"0.78675","0.084824","","0.100183"
"0.787","0.084824","3.003","0.1002467"
"0.78725","0.085172","","0.1003107"
"0.7875","0.08552","","0.1003749"
"0.78775","0.085868","","0.1004394"
"0.788","0.086216","3.004","0.1005041"
"0.78825","0.085868","","0.1005686"
"0.7885","0.08552","","0.1006328"
"0.78875","0.085172","","0.1006968"
"0.789","0.084824","3.004","0.1007605"
"0.78925","0.084824","","0.1008242"
"0.7895","0.084824","","0.1008879"
"0.78975","0.084824","","0.1009516"
"0.79","0.084824","3.004","0.1010153"
"0.79025","0.084824","","0.101079"
"0.7905","0.084824","","0.1011427"
"0.79075","0.084824","","0.1012064"
"0.791","0.084824","3.004","0.1012701"
"0.79125","0.084824","","0.1013338"
"0.7915","0.084824","","0.1013975"
"0.79175","0.084824","","0.1014612"
"0.792","0.084824","3.003","0.1015249"
"0.79225","0.084824","","0.1015886"
"0.7925","0.084824","","0.1016523"
"0.79275","0.084824","","0.101716"
"0.793","0.084824","3.004","0.1017797"
"0.79325","0.085131","","0.1018436"
"0.7935","0.085438","","0.1019077"
"0.79375","0.085745","","0.1019721"
"0.794","0.086052","3.003","0.1020367"
"0.79425","0.0857655","","0.1021011"
"0.7945","0.085479","","0.1021653"
"0.79475","0.0851925","","0.1022293"
"0.795","0.084906","3.004","0.102293"
"0.79525","0.084865","","0.1023568"
"0.7955","0.084824","","0.1024205"
"0.79575","0.084783","","0.1024842"
"0.796","0.084742","3.004","0.1025478"
"0.79625","0.0847625","","0.1026115"
"0.7965","0.084783","","0.1026751"
"0.79675","0.0848035","","0.1027388"
"0.797","0.084824","3.004","0.1028025"
"0.79725","0.08492625","","0.1028663"
"0.7975","0.0850285","","0.1029301"
"0.79775","0.08513075","","0.1029941"
"0.798","0.085233","3.004","0.1030581"
"0.79825","0.0853355","","0.1031222"
"0.7985","0.085438","","0.1031863"
"0.79875","0.0855405","","0.1032506"
"0.799","0.085643","3.004","0.1033149"
"0.79925","0.08543825","","0.1033791"
"0.7995","0.0852335","","0.1034431"
"0.79975","0.08502875","","0.1035069"
"0.8","0.084824","3.004","0.1035706"
"0.80025","0.0848035","","0.1036343"
"0.8005","0.084783","","0.103698"
"0.80075","0.0847625","","0.1037617"
"0.801","0.084742","3.004","0.1038253"
"0.80125","0.084742","","0.1038889"
"0.8015","0.084742","","0.1039526"
"0.80175","0.084742","","0.1040162"
"0.802","0.084742","3.004","0.1040799"
"0.80225","0.0851105","","0.1041438"
"0.8025","0.085479","","0.104208"
"0.80275","0.0858475","","0.1042724"
"0.803","0.086216","3.004","0.1043372"
"0.80325","0.085868","","0.1044017"
"0.8035","0.08552","","0.1044659"
"0.80375","0.085172","","0.1045299"
"0.804","0.084824","3.004","0.1045936"
"0.80425","0.0848445","","0.1046573"
"0.8045","0.084865","","0.104721"
"0.80475","0.0848855","","0.1047848"
"0.805","0.084906","3.004","0.1048485"
"0.80525","0.084906","","0.1049123"
"0.8055","0.084906","","0.1049761"
"0.80575","0.084906","","0.1050398"
"0.806","0.084906","3.004","0.1051036"
"0.80625","0.0848855","","0.1051673"
"0.8065","0.084865","","0.105231"
"0.80675","0.0848445","","0.1052947"
"0.807","0.084824","3.003","0.1053584"
"0.80725","0.0848035","","0.1054221"
"0.8075","0.084783","","0.1054858"
"0.80775","0.0847625","","0.1055494"
"0.808","0.084742","3.004","0.1056131"
"0.80825","0.08509","","0.105677"
"0.8085","0.085438","","0.1057411"
"0.80875","0.085786","","0.1058056"
"0.809","0.086134","3.004","0.1058702"
"0.80925","0.085827","","0.1059347"
"0.8095","0.08552","","0.1059989"
"0.80975","0.085213","","0.1060629"
"0.81","0.084906","3.004","0.1061267"
"0.81025","0.0848855","","0.1061904"
"0.8105","0.084865","","0.1062542"
"0.81075","0.0848445","","0.1063179"
"0.811","0.084824","3.004","0.1063816"
"0.81125","0.0848445","","0.1064453"
"0.8115","0.084865","","0.106509"
"0.81175","0.0848855","","0.1065727"
"0.812","0.084906","3.003","0.1066365"
"0.81225","0.085213","","0.1067005"
"0.8125","0.08552","","0.1067647"
"0.81275","0.085827","","0.1068291"
"0.813","0.086134","3.004","0.1068938"
"0.81325","0.085827","","0.1069583"
"0.8135","0.08552","","0.1070225"
"0.81375","0.085213","","0.1070865"
"0.814","0.084906","3.004","0.1071503"
"0.81425","0.0848855","","0.107214"
"0.8145","0.084865","","0.1072778"
"0.81475","0.0848445","","0.1073415"
"0.815","0.084824","3.004","0.1074052"
"0.81525","0.0848445","","0.1074689"
"0.8155","0.084865","","0.1075326"
"0.81575","0.0848855","","0.1075964"
"0.816","0.084906","3.004","0.1076601"
"0.81625","0.0848855","","0.1077239"
"0.8165","0.084865","","0.1077876"
"0.81675","0.0848445","","0.1078513"
"0.817","0.084824","3.004","0.1079151"
"0.81725","0.084824","","0.1079787"
"0.8175","0.084824","","0.1080424"
"0.81775","0.084824","","0.1081061"
"0.818","0.084824","3.003","0.1081698"
"0.81825","0.085131","","0.1082337"
"0.8185","0.085438","","0.1082979"
"0.81875","0.085745","","0.1083623"
"0.819","0.086052","3.004","0.1084269"
"0.81925","0.085745","","0.1084913"
"0.8195","0.085438","","0.1085555"
"0.81975","0.085131","","0.1086194"
"0.82","0.084824","3.004","0.1086831"
"0.82025","0.0848035","","0.1087468"
"0.8205","0.084783","","0.1088104"
"0.82075","0.0847625","","0.1088741"
"0.821","0.084742","3.004","0.1089377"
"0.82125","0.084783","","0.1090014"
"0.8215","0.084824","","0.1090651"
"0.82175","0.084865","","0.1091289"
"0.822","0.084906","3.004","0.1091926"
"0.82225","0.08500825","","0.1092565"
"0.8225","0.0851105","","0.1093204"
"0.82275","0.08521275","","0.1093844"
"0.823","0.085315","3.004","0.1094484"
"0.82325","0.0853765","","0.1095126"
"0.8235","0.085438","","0.1095767"
"0.82375","0.0854995","","0.1096409"
"0.824","0.085561","3.004","0.1097052"
"0.82425","0.08539725","","0.1097693"
"0.8245","0.0852335","","0.1098333"
"0.82475","0.08506975","","0.1098972"
"0.825","0.084906","3.004","0.109961"
"0.82525","0.084906","","0.1100248"
"0.8255","0.084906","","0.1100885"
"0.82575","0.084906","","0.1101523"
"0.826","0.084906","3.004","0.110216"
"0.82625","0.084906","","0.1102798"
"0.8265","0.084906","","0.1103436"
"0.82675","0.084906","","0.1104073"
"0.827","0.084906","3.004","0.1104711"
"0.82725","0.085213","","0.1105351"
"0.8275","0.08552","","0.1105993"
"0.82775","0.085827","","0.1106638"
"0.828","0.086134","3.004","0.1107285"
"0.82825","0.0858065","","0.1107929"
"0.8285","0.085479","","0.1108571"
"0.82875","0.0851515","","0.110921"
"0.829","0.084824","3.003","0.1109847"
"0.82925","0.084824","","0.1110484"
"0.8295","0.084824","","0.1111121"
"0.82975","0.084824","","0.1111758"
"0.83","0.084824","3.004","0.1112395"
"0.83025","0.084824","","0.1113032"
"0.8305","0.084824","","0.1113669"
"0.83075","0.084824","","0.1114306"
"0.831","0.084824","3.004","0.1114943"
"0.83125","0.084824","","0.111558"
"0.8315","0.084824","","0.1116217"
"0.83175","0.084824","","0.1116854"
"0.832","0.084824","3.004","0.1117491"
"0.83225","0.084824","","0.1118128"
"0.8325","0.084824","","0.1118765"
"0.83275","0.084824","","0.1119402"
"0.833","0.084824","3.004","0.1120039"
"0.83325","0.085172","","0.1120679"
"0.8335","0.08552","","0.1121321"
"0.83375","0.085868","","0.1121966"
"0.834","0.086216","3.004","0.1122613"
"0.83425","0.085868","","0.1123258"
"0.8345","0.08552","","0.11239"
"0.83475","0.085172","","0.112454"
"0.835","0.084824","3.004","0.1125177"
"0.83525","0.0848035","","0.1125814"
"0.8355","0.084783","","0.1126451"
"0.83575","0.0847625","","0.1127087"
"0.836","0.084742","3.004","0.1127724"
"0.83625","0.0847625","","0.112836"
"0.8365","0.084783","","0.1128997"
"0.83675","0.0848035","","0.1129634"
"0.837","0.084824","3.004","0.1130271"
"0.83725","0.085172","","0.1130911"
"0.8375","0.08552","","0.1131553"
"0.83775","0.085868","","0.1132198"
"0.838","0.086216","3.004","0.1132845"
"0.83825","0.085868","","0.113349"
"0.8385","0.08552","","0.1134132"
"0.83875","0.085172","","0.1134772"
"0.839","0.084824","3.004","0.1135409"
"0.83925","0.084824","","0.1136046"
"0.8395","0.084824","","0.1136683"
"0.83975","0.084824","","0.113732"
"0.84","0.084824","3.004","0.1137957"
"0.84025","0.0848035","","0.1138594"
"0.8405","0.084783","","0.1139231"
"0.84075","0.0847625","","0.1139867"
